date_observed,data_sheet,coral_id,type,code,search_term,lowest_level,cafi_size_mm,count,Gravid,notes,worms_id,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,genus,species
7/16/22,10,13,snail,COMO,Coralliophila monodonta,species,6,1,,,,,,,,,,,,,,,,,
7/16/22,10,13,snail,COMO,Coralliophila monodonta,species,4,1,,,,,,,,,,,,,,,,,
7/16/22,10,13,echinoderm,ECMA,Echinometra mathaei,species,10,1,,,,,,,,,,,,,,,,,
7/16/22,10,13,shrimp,SYCH,Synalpheus charon,species,9,1,,,,,,,,,,,,,,,,,
7/16/22,10,13,shrimp,SYCH,Synalpheus charon,species,12,1,,,,,,,,,,,,,,,,,
7/16/22,10,13,hermit,CALT,Calcinus latens,species,26,1,,,,,,,,,,,,,,,,,
7/16/22,10,13,hermit,CALT,Calcinus latens,species,21,4,,,,,,,,,,,,,,,,,
7/16/22,10,13,hermit,CALT,Calcinus latens,species,19,4,,,,,,,,,,,,,,,,,
7/16/22,10,13,hermit,CALT,Calcinus latens,species,12,2,,,,,,,,,,,,,,,,,
7/16/22,10,13,fish,HATR,Halichoeres trimaculatus,species,14,1,,,,,,,,,,,,,,,,,
7/16/22,10,13,crab,TRSE,Trapezia serenei,species,7,1,N,,,,,,,,,,,,,,,,
7/16/22,10,13,crab,TRSE,Trapezia serenei,species,6,3,N,,,,,,,,,,,,,,,,
7/16/22,10,13,crab,TRSE,Trapezia serenei,species,4,1,N,,,,,,,,,,,,,,,,
7/16/22,10,13,crab,TRSE,Trapezia serenei,species,5,1,N,,,,,,,,,,,,,,,,
7/16/22,10,13,crab,TRSE,Trapezia serenei,species,5,1,N,,,,,,,,,,,,,,,,
7/16/22,10,13,crab,TRBI,Trapezia bidentata,species,13,1,Y,,,,,,,,,,,,,,,,
7/16/22,10,13,crab,TRBI,Trapezia bidentata,species,8,1,Y,,,,,,,,,,,,,,,,
7/16/22,10,13,crab,TRBI,Trapezia bidentata,species,9,1,N,,,,,,,,,,,,,,,,
7/16/22,10,13,shrimp,ALLO,Alpheus lottini,species,14,1,,,,,,,,,,,,,,,,,
7/16/22,10,13,shrimp,ALLO,Alpheus lottini,species,13,1,,,,,,,,,,,,,,,,,
7/16/22,10,13,shrimp,ALLO,Alpheus lottini,species,7,1,,,,,,,,,,,,,,,,,
7/16/22,10,13,shrimp,ALLO,Alpheus lottini,species,6,1,,,,,,,,,,,,,,,,,
7/16/22,10,13,squat_lobster,GAMA,Galathea mauritiana,species,5,2,,,,,,,,,,,,,,,,,
7/16/22,10,13,squat_lobster,GAMA,Galathea mauritiana,species,4,1,,,,,,,,,,,,,,,,,
7/16/22,10,13,squat_lobster,GAMA,Galathea mauritiana,species,3,1,,,,,,,,,,,,,,,,,
7/16/22,10,13,fish,PAMO,Paragobiodon modestus,species,16,1,,,,,,,,,,,,,,,,,
7/16/22,10,13,fish,PAMO,Paragobiodon modestus,species,14,1,,,,,,,,,,,,,,,,,
7/16/22,10,13,fish,PAMO,Paragobiodon modestus,species,11,1,,,,,,,,,,,,,,,,,
7/16/22,10,13,fish,PAMO,Paragobiodon modestus,species,7,2,,,,,,,,,,,,,,,,,
7/16/22,10,13,shrimp,HASP,Harpiliopsis spinigera,species,9,2,,,,,,,,,,,,,,,,,
7/16/22,10,13,shrimp,HASP,Harpiliopsis spinigera,species,8,1,,,,,,,,,,,,,,,,,
7/16/22,10,13,shrimp,HASP,Harpiliopsis spinigera,species,7,1,,,,,,,,,,,,,,,,,
7/16/22,10,13,fish,DAFL,Dascyllus flavicaudus,species,52,1,,,,,,,,,,,,,,,,,
7/16/22,10,13,fish,DAFL,Dascyllus flavicaudus,species,40,3,,,,,,,,,,,,,,,,,
7/16/22,10,13,fish,DAFL,Dascyllus flavicaudus,species,18,1,,,,,,,,,,,,,,,,,
7/16/22,10,13,fish,DAFL,Dascyllus flavicaudus,species,16,1,,,,,,,,,,,,,,,,,
7/16/22,10,13,fish,DAFL,Dascyllus flavicaudus,species,14,1,,,,,,,,,,,,,,,,,
7/16/22,10,13,fish,DAFL,Dascyllus flavicaudus,species,10,3,,,,,,,,,,,,,,,,,
7/16/22,10,14,hermit,CALT,Calcinus latens,species,23,9,,,,,,,,,,,,,,,,,
7/16/22,10,14,hermit,CALT,Calcinus latens,species,19,4,,,,,,,,,,,,,,,,,
7/16/22,10,14,hermit,CALT,Calcinus latens,species,10,3,,,,,,,,,,,,,,,,,
7/16/22,10,14,hermit,CALT,Calcinus latens,species,7,3,,,,,,,,,,,,,,,,,
7/16/22,10,14,fish,PAMO,Paragobiodon modestus,species,15,2,,,,,,,,,,,,,,,,,
7/16/22,10,14,fish,PAMO,Paragobiodon modestus,species,10,1,,,,,,,,,,,,,,,,,
7/16/22,10,14,crab,TRBI,Trapezia bidentata,species,6,1,N,,,,,,,,,,,,,,,,
7/16/22,10,14,crab,TRSE,Trapezia serenei,species,11,1,Y,,,,,,,,,,,,,,,,
7/16/22,10,14,crab,TRSE,Trapezia serenei,species,7,1,N,,,,,,,,,,,,,,,,
7/16/22,10,14,crab,TRSE,Trapezia serenei,species,6,1,N,,,,,,,,,,,,,,,,
7/16/22,10,14,crab,TRSE,Trapezia serenei,species,5,2,N,,,,,,,,,,,,,,,,
7/16/22,10,14,fish,DAFL,Dascyllus flavicaudus,species,45,3,,,,,,,,,,,,,,,,,
7/16/22,10,14,fish,DAFL,Dascyllus flavicaudus,species,41,4,,,,,,,,,,,,,,,,,
7/16/22,10,14,fish,DAFL,Dascyllus flavicaudus,species,31,1,,,,,,,,,,,,,,,,,
7/16/22,10,14,fish,DAFL,Dascyllus flavicaudus,species,26,2,,,,,,,,,,,,,,,,,
7/16/22,10,14,fish,DAFL,Dascyllus flavicaudus,species,21,3,,,,,,,,,,,,,,,,,
7/16/22,10,14,fish,DAFL,Dascyllus flavicaudus,species,11,1,,,,,,,,,,,,,,,,,
7/16/22,10,14,squat_lobster,GAMA,Galathea mauritiana,species,3,1,,,,,,,,,,,,,,,,,
7/16/22,10,14,shrimp,SYCH,Synalpheus charon,species,8,1,,,,,,,,,,,,,,,,,
7/16/22,10,14,shrimp,SYCH,Synalpheus charon,species,7,1,,,,,,,,,,,,,,,,,
7/16/22,10,14,shrimp,ALLO,Alpheus lottini,species,13,1,,,,,,,,,,,,,,,,,
7/16/22,10,14,shrimp,ALLO,Alpheus lottini,species,11,1,,,,,,,,,,,,,,,,,
7/16/22,10,14,shrimp,HASP,Harpiliopsis spinigera,species,10,4,,,,,,,,,,,,,,,,,
7/16/22,10,14,shrimp,HASP,Harpiliopsis spinigera,species,5,2,,,,,,,,,,,,,,,,,
7/16/22,10,14,shrimp,HASP,Harpiliopsis spinigera,species,4,1,,,,,,,,,,,,,,,,,
7/16/22,10,14,snail,COMO,Coralliophila monodonta,species,18,3,,,,,,,,,,,,,,,,,
7/16/22,10,14,snail,COMO,Coralliophila monodonta,species,11,2,,,,,,,,,,,,,,,,,
7/16/22,10,14,snail,COMO,Coralliophila monodonta,species,8,3,,,,,,,,,,,,,,,,,
7/16/22,10,14,snail,COMO,Coralliophila monodonta,species,5,6,,,,,,,,,,,,,,,,,
7/16/22,10,14,snail,COMO,Coralliophila monodonta,species,3,8,,,,,,,,,,,,,,,,,
7/16/22,10,12,snail,COMO,Coralliophila monodonta,species,22,1,,,,,,,,,,,,,,,,,
7/16/22,10,12,snail,COMO,Coralliophila monodonta,species,15,3,,,,,,,,,,,,,,,,,
7/16/22,10,12,snail,COMO,Coralliophila monodonta,species,8,3,,,,,,,,,,,,,,,,,
7/16/22,10,12,snail,COMO,Coralliophila monodonta,species,5,3,,,,,,,,,,,,,,,,,
7/16/22,10,12,snail,COMO,Coralliophila monodonta,species,2,1,,,,,,,,,,,,,,,,,
7/16/22,10,12,crab,TRSE,Trapezia serenei,species,9,1,Y,,,,,,,,,,,,,,,,
7/16/22,10,12,crab,TRSE,Trapezia serenei,species,9,1,N,,,,,,,,,,,,,,,,
7/16/22,10,12,crab,TRSE,Trapezia serenei,species,4,1,N,,,,,,,,,,,,,,,,
7/16/22,10,12,shrimp,ALLO,Alpheus lottini,species,10,1,,,,,,,,,,,,,,,,,
7/16/22,10,12,shrimp,ALLO,Alpheus lottini,species,7,1,,,,,,,,,,,,,,,,,
7/16/22,11,12,shrimp,SYCH,Synalpheus charon,species,12,1,,,,,,,,,,,,,,,,,
7/16/22,11,12,shrimp,SYCH,Synalpheus charon,species,7,1,,,,,,,,,,,,,,,,,
7/16/22,11,12,shrimp,HASP,Harpiliopsis spinigera,species,10,2,,,,,,,,,,,,,,,,,
7/16/22,11,12,hermit,CALT,Calcinus latens,species,30,1,,,,,,,,,,,,,,,,,
7/16/22,11,12,hermit,CALT,Calcinus latens,species,28,1,,,,,,,,,,,,,,,,,
7/16/22,11,12,hermit,CALT,Calcinus latens,species,19,8,,,,,,,,,,,,,,,,,
7/16/22,11,12,fish,DAFL,Dascyllus flavicaudus,species,53,1,,,,,,,,,,,,,,,,,
7/16/22,11,12,fish,DAFL,Dascyllus flavicaudus,species,42,1,,,,,,,,,,,,,,,,,
7/17/22,11,17,fish,DAFL,Dascyllus flavicaudus,species,60,1,,,,,,,,,,,,,,,,,
7/17/22,11,17,fish,DAFL,Dascyllus flavicaudus,species,50,3,,,,,,,,,,,,,,,,,
7/17/22,11,17,fish,DAFL,Dascyllus flavicaudus,species,42,3,,,,,,,,,,,,,,,,,
7/17/22,11,17,fish,DAFL,Dascyllus flavicaudus,species,40,4,,,,,,,,,,,,,,,,,
7/17/22,11,17,fish,DAFL,Dascyllus flavicaudus,species,37,1,,,,,,,,,,,,,,,,,
7/17/22,11,17,fish,DAFL,Dascyllus flavicaudus,species,34,1,,,,,,,,,,,,,,,,,
7/17/22,11,17,fish,DAFL,Dascyllus flavicaudus,species,29,1,,,,,,,,,,,,,,,,,
7/17/22,11,17,fish,DAFL,Dascyllus flavicaudus,species,22,2,,,,,,,,,,,,,,,,,
7/17/22,11,17,shrimp,ALLO,Alpheus lottini,species,18,1,,,,,,,,,,,,,,,,,
7/17/22,11,17,shrimp,ALLO,Alpheus lottini,species,17,1,,,,,,,,,,,,,,,,,
7/17/22,11,17,hermit,CALT,Calcinus latens,species,21,1,,,,,,,,,,,,,,,,,
7/17/22,11,17,hermit,CALT,Calcinus latens,species,23,1,,,,,,,,,,,,,,,,,
7/17/22,11,17,hermit,CALT,Calcinus latens,species,15,1,,,,,,,,,,,,,,,,,
7/17/22,11,17,crab,TRSE,Trapezia serenei,species,11,1,Y,,,,,,,,,,,,,,,,
7/17/22,11,17,crab,TRSE,Trapezia serenei,species,9,2,N,,,,,,,,,,,,,,,,
7/17/22,11,17,crab,TRSE,Trapezia serenei,species,7,5,N,,,,,,,,,,,,,,,,
7/17/22,11,17,crab,TRSE,Trapezia serenei,species,5,4,N,,,,,,,,,,,,,,,,
7/17/22,11,17,crab,TRSE,Trapezia serenei,species,2,1,N,,,,,,,,,,,,,,,,
7/17/22,11,17,crab,TRSE,Trapezia serenei,species,4,2,N,,,,,,,,,,,,,,,,
7/17/22,11,17,crab,TRSE,Trapezia serenei,species,5,1,N,,,,,,,,,,,,,,,,
7/17/22,11,17,crab,TRSE,Trapezia serenei,species,6,1,N,,,,,,,,,,,,,,,,
7/17/22,11,17,snail,COMO,Coralliophila monodonta,species,8,4,,,,,,,,,,,,,,,,,
7/17/22,11,17,snail,COMO,Coralliophila monodonta,species,10,2,,,,,,,,,,,,,,,,,
7/17/22,11,17,snail,COMO,Coralliophila monodonta,species,8,5,,,,,,,,,,,,,,,,,
7/17/22,11,17,snail,COMO,Coralliophila monodonta,species,15,1,,,,,,,,,,,,,,,,,
7/17/22,11,17,snail,COMO,Coralliophila monodonta,species,8,9,,,,,,,,,,,,,,,,,
7/17/22,11,17,snail,COMO,Coralliophila monodonta,species,12,7,,,,,,,,,,,,,,,,,
7/17/22,11,17,snail,COMO,Coralliophila monodonta,species,16,3,,,,,,,,,,,,,,,,,
7/17/22,11,17,snail,COMO,Coralliophila monodonta,species,9,9,,,,,,,,,,,,,,,,,
7/17/22,11,17,snail,COMO,Coralliophila monodonta,species,9,4,,,,,,,,,,,,,,,,,
7/17/22,11,17,snail,COMO,Coralliophila monodonta,species,6,7,,,,,,,,,,,,,,,,,
7/17/22,11,17,snail,COMO,Coralliophila monodonta,species,5,10,,,,,,,,,,,,,,,,,
7/17/22,11,17,snail,COMO,Coralliophila monodonta,species,3,4,,,,,,,,,,,,,,,,,
7/17/22,11,17,squat_lobster,GAMA,Galathea mauritiana,species,6,1,,,,,,,,,,,,,,,,,
7/17/22,11,17,fish,GOUN,Gobiodon unicolor,species,6,2,,,,,,,,,,,,,,,,,
7/17/22,11,17,fish,EVSP,Eviota,genus,8,1,,,,,,,,,,,,,,,,,
7/17/22,11,17,fish,PAMO,Paragobiodon modestus,species,11,1,,,,,,,,,,,,,,,,,
7/17/22,11,17,fish,PAMO,Paragobiodon modestus,species,9,1,,,,,,,,,,,,,,,,,
7/17/22,11,17,fish,PAMO,Paragobiodon modestus,species,7,1,,,,,,,,,,,,,,,,,
7/17/22,11,17,shrimp,SYCH,Synalpheus charon,species,9,1,,,,,,,,,,,,,,,,,
7/17/22,11,17,shrimp,SYCH,Synalpheus charon,species,12,1,,,,,,,,,,,,,,,,,
7/17/22,11,17,shrimp,HASP,Harpiliopsis spinigera,species,12,7,,,,,,,,,,,,,,,,,
7/17/22,11,17,shrimp,HASP,Harpiliopsis spinigera,species,8,2,,,,,,,,,,,,,,,,,
7/17/22,11,17,shrimp,HASP,Harpiliopsis spinigera,species,5,2,,,,,,,,,,,,,,,,,
7/17/22,11,18,hermit,CALT,Calcinus latens,species,20,1,,,,,,,,,,,,,,,,,
7/17/22,11,18,hermit,CALT,Calcinus latens,species,5,1,,,,,,,,,,,,,,,,,
7/17/22,11,18,crab,TRSE,Trapezia serenei,species,9,1,Y,,,,,,,,,,,,,,,,
7/17/22,11,18,crab,TRSE,Trapezia serenei,species,8,1,N,,,,,,,,,,,,,,,,
7/17/22,11,18,crab,TRSE,Trapezia serenei,species,5,1,N,,,,,,,,,,,,,,,,
7/17/22,11,18,shrimp,SYCH,Synalpheus charon,species,8,2,,,,,,,,,,,,,,,,,
7/17/22,11,18,shrimp,ALLO,Alpheus lottini,species,13,1,,,,,,,,,,,,,,,,,
7/17/22,11,18,shrimp,HASP,Harpiliopsis spinigera,species,11,1,,,,,,,,,,,,,,,,,
7/17/22,11,18,shrimp,HASP,Harpiliopsis spinigera,species,8,1,,,,,,,,,,,,,,,,,
7/17/22,11,18,fish,PAMO,Paragobiodon modestus,species,11,1,,,,,,,,,,,,,,,,,
7/17/22,11,18,snail,COMO,Coralliophila monodonta,species,5,1,,,,,,,,,,,,,,,,,
7/17/22,11,19,fish,DAFL,Dascyllus flavicaudus,species,60,1,,,,,,,,,,,,,,,,,
7/17/22,11,19,fish,DAFL,Dascyllus flavicaudus,species,46,2,,,,,,,,,,,,,,,,,
7/17/22,11,19,fish,DAFL,Dascyllus flavicaudus,species,26,2,,,,,,,,,,,,,,,,,
7/17/22,11,19,fish,DAFL,Dascyllus flavicaudus,species,19,2,,,,,,,,,,,,,,,,,
7/17/22,11,19,fish,DAFL,Dascyllus flavicaudus,species,12,1,,,,,,,,,,,,,,,,,
7/17/22,11,19,hermit,CALT,Calcinus latens,species,30,1,,,,,,,,,,,,,,,,,
7/17/22,11,19,hermit,CALT,Calcinus latens,species,20,10,,,,,,,,,,,,,,,,,
7/17/22,11,19,hermit,CALT,Calcinus latens,species,18,8,,,,,,,,,,,,,,,,,
7/17/22,11,19,hermit,CALT,Calcinus latens,species,16,1,,,,,,,,,,,,,,,,,
7/17/22,11,19,hermit,CALT,Calcinus latens,species,14,1,,,,,,,,,,,,,,,,,
7/17/22,11,19,hermit,CALT,Calcinus latens,species,15,1,,,,,,,,,,,,,,,,,
7/17/22,11,19,hermit,CALT,Calcinus latens,species,8,8,,,,,,,,,,,,,,,,,
7/17/22,11,19,hermit,CALT,Calcinus latens,species,4,6,,,,,,,,,,,,,,,,,
7/17/22,11,19,squat_lobster,GAMA,Galathea mauritiana,species,6,4,,,,,,,,,,,,,,,,,
7/17/22,11,19,squat_lobster,GAMA,Galathea mauritiana,species,4,2,,,,,,,,,,,,,,,,,
7/17/22,11,19,shrimp,SYCH,Synalpheus charon,species,10,1,,,,,,,,,,,,,,,,,
7/17/22,11,19,shrimp,SYCH,Synalpheus charon,species,9,1,,,,,,,,,,,,,,,,,
7/17/22,13,19,fish,GOUN,Gobiodon unicolor,species,10,1,,,,,,,,,,,,,,,,,
7/17/22,13,19,shrimp,ALLO,Alpheus lottini,species,7,1,,,,,,,,,,,,,,,,,
7/17/22,13,19,crab,TRBI,Trapezia bidentata,species,9,1,N,,,,,,,,,,,,,,,,
7/17/22,13,19,fish,PAMO,Paragobiodon modestus,species,14,1,,,,,,,,,,,,,,,,,
7/17/22,13,19,fish,PAMO,Paragobiodon modestus,species,13,1,,,,,,,,,,,,,,,,,
7/17/22,13,19,fish,PAMO,Paragobiodon modestus,species,10,2,,,,,,,,,,,,,,,,,
7/17/22,13,19,fish,PAMO,Paragobiodon modestus,species,8,2,,,,,,,,,,,,,,,,,
7/17/22,13,19,fish,PAMO,Paragobiodon modestus,species,5,1,,,,,,,,,,,,,,,,,
7/17/22,13,19,crab,TRSE,Trapezia serenei,species,8,1,Y,,,,,,,,,,,,,,,,
7/17/22,13,19,crab,TRSE,Trapezia serenei,species,7,1,N,,,,,,,,,,,,,,,,
7/17/22,13,19,crab,TRSE,Trapezia serenei,species,6,2,N,,,,,,,,,,,,,,,,
7/17/22,13,19,crab,TRSE,Trapezia serenei,species,5,3,N,,,,,,,,,,,,,,,,
7/17/22,13,19,crab,TRSE,Trapezia serenei,species,4,2,N,,,,,,,,,,,,,,,,
7/17/22,13,19,snail,COMO,Coralliophila monodonta,species,15,1,,,,,,,,,,,,,,,,,
7/17/22,13,19,snail,COMO,Coralliophila monodonta,species,9,16,,,,,,,,,,,,,,,,,
7/17/22,13,19,snail,COMO,Coralliophila monodonta,species,5,8,,,,,,,,,,,,,,,,,
7/17/22,13,19,snail,COMO,Coralliophila monodonta,species,4,2,,,,,,,,,,,,,,,,,
7/17/22,13,19,shrimp,HASP,Harpiliopsis spinigera,species,10,4,,,,,,,,,,,,,,,,,
7/17/22,13,19,shrimp,HASP,Harpiliopsis spinigera,species,8,3,,,,,,,,,,,,,,,,,
7/17/22,13,19,shrimp,HASP,Harpiliopsis spinigera,species,6,3,,,,,,,,,,,,,,,,,
7/17/22,13,20,hermit,CALT,Calcinus latens,species,24,1,,,,,,,,,,,,,,,,,
7/17/22,13,20,hermit,CALT,Calcinus latens,species,26,1,,,,,,,,,,,,,,,,,
7/17/22,13,20,hermit,CALT,Calcinus latens,species,20,11,,,,,,,,,,,,,,,,,
7/17/22,13,20,hermit,CALT,Calcinus latens,species,17,1,,,,,,,,,,,,,,,,,
7/17/22,13,20,hermit,CALT,Calcinus latens,species,13,1,,,,,,,,,,,,,,,,,
7/17/22,13,20,hermit,CALT,Calcinus latens,species,6,2,,,,,,,,,,,,,,,,,
7/17/22,13,20,crab,TRSE,Trapezia serenei,species,10,1,Y,,,,,,,,,,,,,,,,
7/17/22,13,20,crab,TRSE,Trapezia serenei,species,5,1,N,,,,,,,,,,,,,,,,
7/17/22,13,20,crab,TRSE,Trapezia serenei,species,3,1,N,,,,,,,,,,,,,,,,
7/17/22,13,20,shrimp,SYCH,Synalpheus charon,species,9,2,,,,,,,,,,,,,,,,,
7/17/22,13,20,fish,PAMO,Paragobiodon modestus,species,13,2,,,,,,,,,,,,,,,,,
7/17/22,13,20,fish,PAMO,Paragobiodon modestus,species,9,1,,,,,,,,,,,,,,,,,
7/17/22,13,20,squat_lobster,GAMA,Galathea mauritiana,species,6,4,,,,,,,,,,,,,,,,,
7/17/22,13,20,squat_lobster,GAMA,Galathea mauritiana,species,5,2,,,,,,,,,,,,,,,,,
7/17/22,13,20,snail,COMO,Coralliophila monodonta,species,6,3,,,,,,,,,,,,,,,,,
7/17/22,13,20,snail,COMO,Coralliophila monodonta,species,3,1,,,,,,,,,,,,,,,,,
7/17/22,13,20,fish,DAFL,Dascyllus flavicaudus,species,25,1,,,,,,,,,,,,,,,,,
7/17/22,13,20,fish,DAFL,Dascyllus flavicaudus,species,23,1,,,,,,,,,,,,,,,,,
7/17/22,13,20,fish,DAFL,Dascyllus flavicaudus,species,17,1,,,,,,,,,,,,,,,,,
7/17/22,13,20,fish,DAFL,Dascyllus flavicaudus,species,13,1,,,,,,,,,,,,,,,,,
7/17/22,13,20,fish,DAFL,Dascyllus flavicaudus,species,9,2,,,,,,,,,,,,,,,,,
7/17/22,13,20,shrimp,HASP,Harpiliopsis spinigera,species,14,1,,,,,,,,,,,,,,,,,
7/17/22,13,20,shrimp,HASP,Harpiliopsis spinigera,species,11,1,,,,,,,,,,,,,,,,,
7/17/22,13,20,shrimp,HASP,Harpiliopsis spinigera,species,7,1,,,,,,,,,,,,,,,,,
7/17/22,13,21,hermit,CALT,Calcinus latens,species,24,1,,,,,,,,,,,,,,,,,
7/17/22,13,21,hermit,CALT,Calcinus latens,species,22,1,,,,,,,,,,,,,,,,,
7/17/22,13,21,hermit,CALT,Calcinus latens,species,20,4,,,,,,,,,,,,,,,,,
7/17/22,13,21,hermit,CALT,Calcinus latens,species,9,4,,,,,,,,,,,,,,,,,
7/17/22,13,21,hermit,CALT,Calcinus latens,species,4,3,,,,,,,,,,,,,,,,,
7/17/22,13,21,fish,GOUN,Gobiodon unicolor,species,8,1,,,,,,,,,,,,,,,,,
7/17/22,13,21,fish,GOUN,Gobiodon unicolor,species,5,1,,,,,,,,,,,,,,,,,
7/17/22,13,21,fish,GOUN,Gobiodon unicolor,species,4,2,,,,,,,,,,,,,,,,,
7/17/22,13,21,shrimp,ALLO,Alpheus lottini,species,10,1,,,,,,,,,,,,,,,,,
7/17/22,13,21,shrimp,SYCH,Synalpheus charon,species,10,1,,,,,,,,,,,,,,,,,
7/17/22,13,21,shrimp,SYCH,Synalpheus charon,species,9,1,,,,,,,,,,,,,,,,,
7/17/22,13,21,crab,TRSE,Trapezia serenei,species,9,1,Y,,,,,,,,,,,,,,,,
7/17/22,13,21,crab,TRSE,Trapezia serenei,species,8,1,N,,,,,,,,,,,,,,,,
7/17/22,13,21,crab,TRSE,Trapezia serenei,species,4,1,N,,,,,,,,,,,,,,,,
7/17/22,13,21,shrimp,HASP,Harpiliopsis spinigera,species,11,1,,,,,,,,,,,,,,,,,
7/17/22,13,21,shrimp,HASP,Harpiliopsis spinigera,species,7,2,,,,,,,,,,,,,,,,,
7/17/22,13,21,fish,PAMO,Paragobiodon modestus,species,14,1,,,,,,,,,,,,,,,,,
7/17/22,13,21,fish,PAMO,Paragobiodon modestus,species,13,1,,,,,,,,,,,,,,,,,
7/17/22,13,21,fish,PAMO,Paragobiodon modestus,species,10,1,,,,,,,,,,,,,,,,,
7/17/22,13,21,snail,COMO,Coralliophila monodonta,species,14,1,,,,,,,,,,,,,,,,,
7/17/22,13,21,snail,COMO,Coralliophila monodonta,species,11,1,,,,,,,,,,,,,,,,,
7/17/22,13,21,snail,COMO,Coralliophila monodonta,species,7,9,,,,,,,,,,,,,,,,,
7/17/22,13,21,snail,COMO,Coralliophila monodonta,species,4,5,,,,,,,,,,,,,,,,,
7/18/22,13,17,shrimp,PESP,Periclimenes,genus,4,41,,,,,,,,,,,,,,,,,
7/18/22,13,17,shrimp,PESP,Periclimenes,genus,6,8,,,,,,,,,,,,,,,,,
7/18/22,13,17,shrimp,HIPP,Hippolytidae,family,6,1,,,,,,,,,,,,,,,,,
7/18/22,13,17,echinoderm,BRPI,Breviturma pica,species,10,1,,,,,,,,,,,,,,,,,
7/18/22,12,17,worm,,,general,15,1,,,,,,,,,,,,,,,,,
7/18/22,12,17,worm,,,general,8,1,,,,,,,,,,,,,,,,,
7/18/22,12,17,worm,,,general,15,1,,,,,,,,,,,,,,,,,
7/18/22,12,17,worm,,,general,11,1,,,,,,,,,,,,,,,,,
7/18/22,12,17,worm,,,general,14,1,,,,,,,,,,,,,,,,,
7/18/22,12,17,worm,,,general,2,1,,,,,,,,,,,,,,,,,
7/18/22,12,17,worm,,,general,15,1,,,,,,,,,,,,,,,,,
7/18/22,12,17,worm,IPSP,Iphione,genus,19,1,,,,,,,,,,,,,,,,,
7/18/22,12,17,amphipod,,,general,4,1,,,,,,,,,,,,,,,,,
7/18/22,12,17,amphipod,,,general,3,12,,,,,,,,,,,,,,,,,
7/18/22,12,17,hermit,CALT,Calcinus latens,species,6,2,,,,,,,,,,,,,,,,,
7/18/22,12,17,hermit,CALT,Calcinus latens,species,3,2,,,,,,,,,,,,,,,,,
7/18/22,12,17,hermit,CALT,Calcinus latens,species,4,1,,,,,,,,,,,,,,,,,
7/18/22,12,17,snail,DIAL,Diala albugo,species,3,4,,,,,,,,,,,,,,,,,
7/18/22,12,17,snail,DIAL,Diala albugo,species,4,1,,,,,,,,,,,,,,,,,
7/18/22,12,17,snail,DIAL,Diala albugo,species,2,2,,,,,,,,,,,,,,,,,
7/18/22,12,17,snail,MIMO,Mitrella moleculina,species,5,2,,,,,,,,,,,,,,,,,
7/18/22,12,17,snail,MIMO,Mitrella moleculina,species,4,1,,,,,,,,,,,,,,,,,
7/18/22,12,17,snail,,Carinomitra typha,species,5,1,,,,,,,,,,,,,,,,,
7/18/22,12,17,snail,APCE,Apataxia cerithiiformis,species,3,1,,,,,,,,,,,,,,,,,
7/18/22,12,17,echinoderm,OPEL,Ophiomastix elegans,species,2,1,,,,,,,,,,,,,,,,,
7/18/22,12,17,snail,CEZE,Cerithium zebrum,species,4,1,,Could be other cerith but this was best guess,,,,,,,,,,,,,,,
7/18/22,12,17,snail,,Mastonia vulpina,species,5,1,,,,,,,,,,,,,,,,,
7/18/22,12,17,snail,PAMU,Pascula muricata,species,9,1,,,,,,,,,,,,,,,,,
7/18/22,12,17,snail,PAMU,Pascula muricata,species,4,1,,,,,,,,,,,,,,,,,
7/18/22,12,17,snail,EUVA,Euplica varians,species,3,1,,,,,,,,,,,,,,,,,
7/18/22,12,17,shrimp,ATDJ,Athanas djiboutensis,species,6,1,,,,,,,,,,,,,,,,,
7/18/22,12,17,shrimp,ATDJ,Athanas djiboutensis,species,8,2,,,,,,,,,,,,,,,,,
7/18/22,12,17,crab,CHSP,Chlorodiella,genus,3,1,,,,,,,,,,,,,,,,,
7/18/22,12,17,crab,CHSP,Chlorodiella,genus,2,1,,,,,,,,,,,,,,,,,
7/18/22,12,17,snail,CEZE,Cerithium zebrum,species,3,1,,,,,,,,,,,,,,,,,
7/18/22,12,17,echinoderm,BRDE,Breviturma dentata,species,2,1,,,,,,,,,,,,,,,,,
7/18/22,12,21,worm,,,general,71,1,,,,,,,,,,,,,,,,,
7/18/22,12,21,worm,,,general,7,1,,,,,,,,,,,,,,,,,
7/18/22,12,21,worm,,,general,15,1,,,,,,,,,,,,,,,,,
7/18/22,12,21,worm,,,general,11,1,,,,,,,,,,,,,,,,,
7/18/22,12,21,worm,,,general,16,1,,,,,,,,,,,,,,,,,
7/18/22,12,21,worm,,,general,12,1,,,,,,,,,,,,,,,,,
7/18/22,12,21,worm,,,general,5,1,,,,,,,,,,,,,,,,,
7/18/22,12,21,worm,,,general,6,1,,,,,,,,,,,,,,,,,
7/18/22,12,21,echinoderm,AMSQ,Amphipholis squamata,species,3,1,,,,,,,,,,,,,,,,,
7/18/22,12,21,shrimp,PESP,Periclimenes,genus,4,38,,,,,,,,,,,,,,,,,
7/18/22,12,21,shrimp,PESP,Periclimenes,genus,6,7,,,,,,,,,,,,,,,,,
